species_name
Armillaria affinis
Armillaria altimontana
Armillaria aotearoa
Armillaria borealis
Armillaria aff. borealis 1
Armillaria aff. borealis 2
Armillaria calvescens
Armillaria cf. calvescens
Armillaria cf. calvescens X-59
Armillaria camerunensis
Armillaria cepistipes
Armillaria ectypa
Armillaria fumosa
Armillaria fuscipes
Armillaria gallica
Armillaria gemina
Armillaria heimii
Armillaria hinnulea
Armillaria jezoensis
Armillaria limonea   
